房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
10,QLD,ACT,高端型,11.44,26,17.2,15607,8632,16933.72,8484.39,50.10%,5.13,5.13,5.32,22.36%,25,133351.86
10,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
10,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
10,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
10,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
10,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
10,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
10,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
10,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
10,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
10,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
10,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
10,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
10,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
10,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
10,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
10,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
11,QLD,NSW,高端型,11,25,16.5,15069,7778,16282.42,7768.83,47.71%,5.36,5.36,5.54,21.58%,25,123897.85
11,QLD,VIC,高端型,11,25,16.5,15069,6778,16282.42,6779.02,41.63%,5.92,5.92,6.14,19.75%,25,112850.08
11,QLD,QLD,高端型,11,25,16.5,15069,7270,16282.42,7269.13,44.64%,5.63,5.63,5.85,20.65%,25,118303.65
11,QLD,SA,高端型,11,25,16.5,15069,7129,16282.42,7130.00,43.79%,5.69,5.69,5.92,20.40%,25,116767.48
11,QLD,WA,高端型,11,25,16.5,15069,7634,16282.42,7635.37,46.89%,5.43,5.43,5.61,21.33%,25,122408.13
11,QLD,TAS,高端型,11,25,16.5,15069,10148,16282.42,9721.48,59.71%,4.50,4.50,4.63,25.16%,25,145691.78
11,QLD,NT,高端型,11,25,16.5,15069,10008,16282.42,9735.27,59.79%,4.50,4.50,4.62,25.19%,25,145843.90
11,QLD,ACT,高端型,11,25,16.5,15069,8632,16282.42,8424.53,51.74%,5.03,5.03,5.19,22.78%,25,131215.45
11,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
11,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
11,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
11,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
11,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
11,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
11,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
11,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
11,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
11,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
11,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
11,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
11,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
11,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
11,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
11,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
12,QLD,NSW,高端型,5.72,13,9.1,8283,7778,8466.86,6211.90,73.37%,4.04,4.04,4.15,27.64%,25,88418.76
12,QLD,VIC,高端型,5.72,13,9.1,8283,6778,8466.86,5914.88,69.86%,4.21,4.21,4.34,26.65%,25,85103.13
12,QLD,QLD,高端型,5.72,13,9.1,8283,7270,8466.86,6342.43,74.91%,3.98,3.98,4.08,28.07%,25,89868.20
12,QLD,SA,高端型,5.72,13,9.1,8283,7129,8466.86,5989.74,70.74%,4.17,4.17,4.29,26.90%,25,85938.81
12,QLD,WA,高端型,5.72,13,9.1,8283,7634,8466.86,6383.22,75.39%,3.96,3.96,4.06,28.21%,25,90330.92
12,QLD,TAS,高端型,5.72,13,9.1,8283,10148,8466.86,6890.65,81.38%,3.71,3.71,3.81,29.90%,25,95994.31
12,QLD,NT,高端型,5.72,13,9.1,8283,10008,8466.86,7069.97,83.50%,3.64,3.64,3.72,30.50%,25,97996.78
12,QLD,ACT,高端型,5.72,13,9.1,8283,8632,8466.86,6174.84,72.93%,4.06,4.06,4.17,27.52%,25,88004.88
12,QLD,NSW,平衡型,5.72,13,6.6,6736,7778,8466.86,5355.66,63.25%,3.56,3.56,3.64,30.98%,25,80109.16
12,QLD,VIC,平衡型,5.72,13,6.6,6736,6778,8466.86,5027.49,59.38%,3.73,3.73,3.83,29.63%,25,76446.27
12,QLD,QLD,平衡型,5.72,13,6.6,6736,7270,8466.86,5438.81,64.24%,3.51,3.51,3.60,31.32%,25,81030.48
12,QLD,SA,平衡型,5.72,13,6.6,6736,7129,8466.86,5114.32,60.40%,3.68,3.68,3.78,29.99%,25,77415.44
12,QLD,WA,平衡型,5.72,13,6.6,6736,7634,8466.86,5554.92,65.61%,3.46,3.46,3.54,31.80%,25,82333.13
12,QLD,TAS,平衡型,5.72,13,6.6,6736,10148,8466.86,6114.60,72.22%,3.19,3.19,3.26,34.11%,25,88580.50
12,QLD,NT,平衡型,5.72,13,6.6,6736,10008,8466.86,6331.02,74.77%,3.10,3.10,3.17,35.01%,25,90996.26
12,QLD,ACT,平衡型,5.72,13,6.6,6736,8632,8466.86,5307.23,62.68%,3.58,3.58,3.67,30.78%,25,79568.61
12,QLD,NSW,经济型,5.72,13,4.6,5474,7778,8466.86,4625.66,54.63%,3.10,3.10,3.17,34.97%,25,72959.84
12,QLD,VIC,经济型,5.72,13,4.6,5474,6778,8466.86,4297.49,50.76%,3.27,3.27,3.35,33.29%,25,69296.94
12,QLD,QLD,经济型,5.72,13,4.6,5474,7270,8466.86,4708.81,55.61%,3.06,3.06,3.12,35.39%,25,73881.16
12,QLD,SA,经济型,5.72,13,4.6,5474,7129,8466.86,4384.32,51.78%,3.22,3.22,3.30,33.73%,25,70266.11
12,QLD,WA,经济型,5.72,13,4.6,5474,7634,8466.86,4824.92,56.99%,3.01,3.01,3.07,35.98%,25,75183.80
12,QLD,TAS,经济型,5.72,13,4.6,5474,10148,8466.86,5432.78,64.17%,2.75,2.75,2.81,39.09%,25,81968.24
12,QLD,NT,经济型,5.72,13,4.6,5474,10008,8466.86,5671.65,66.99%,2.66,2.66,2.71,40.31%,25,84634.59
12,QLD,ACT,经济型,5.72,13,4.6,5474,8632,8466.86,4577.23,54.06%,3.12,3.12,3.19,34.72%,25,72419.28
13,QLD,NSW,高端型,4.84,11,9.1,7765,7778,7164.26,5997.48,83.71%,4.11,4.11,4.22,27.29%,25,82391.56
13,QLD,VIC,高端型,4.84,11,9.1,7765,6778,7164.26,5760.11,80.40%,4.25,4.25,4.38,26.45%,25,79741.01
13,QLD,QLD,高端型,4.84,11,9.1,7765,7270,7164.26,6197.41,86.50%,4.00,4.00,4.09,28.00%,25,84616.14
13,QLD,SA,高端型,4.84,11,9.1,7765,7129,7164.26,5819.60,81.23%,4.22,4.22,4.34,26.66%,25,80405.16
13,QLD,WA,高端型,4.84,11,9.1,7765,7634,7164.26,6140.83,85.71%,4.03,4.03,4.13,27.80%,25,83992.15
13,QLD,TAS,高端型,4.84,11,9.1,7765,10148,7164.26,6528.27,91.12%,3.83,3.83,3.92,29.17%,25,88316.38
13,QLD,NT,高端型,4.84,11,9.1,7765,10008,7164.26,6690.28,93.38%,3.75,3.75,3.84,29.74%,25,90124.38
13,QLD,ACT,高端型,4.84,11,9.1,7765,8632,7164.26,5972.67,83.37%,4.12,4.12,4.23,27.20%,25,82113.96
13,QLD,NSW,平衡型,4.84,11,6.6,6217,7778,7164.26,5259.68,73.42%,3.53,3.53,3.60,31.34%,25,75403.60
13,QLD,VIC,平衡型,4.84,11,6.6,6217,6778,7164.26,4964.77,69.30%,3.69,3.69,3.78,30.03%,25,72111.51
13,QLD,QLD,平衡型,4.84,11,6.6,6217,7270,7164.26,5398.64,75.36%,3.43,3.43,3.52,31.96%,25,76947.28
13,QLD,SA,平衡型,4.84,11,6.6,6217,7129,7164.26,5042.19,70.38%,3.64,3.64,3.73,30.37%,25,72975.79
13,QLD,WA,平衡型,4.84,11,6.6,6217,7634,7164.26,5420.51,75.66%,3.43,3.43,3.52,32.06%,25,77198.66
13,QLD,TAS,平衡型,4.84,11,6.6,6217,10148,7164.26,5890.19,82.22%,3.19,3.19,3.26,34.15%,25,82441.24
13,QLD,NT,平衡型,4.84,11,6.6,6217,10008,7164.26,6075.84,84.81%,3.11,3.11,3.17,34.98%,25,84514.21
13,QLD,ACT,平衡型,4.84,11,6.6,6217,8632,7164.26,5213.03,72.76%,3.55,3.55,3.63,31.13%,25,74882.56
13,QLD,NSW,经济型,4.84,11,4.4,4839,7778,7164.26,4506.43,62.90%,2.96,2.96,3.02,36.62%,25,68093.80
13,QLD,VIC,经济型,4.84,11,4.4,4839,6778,7164.26,4180.36,58.35%,3.13,3.13,3.19,34.74%,25,64454.46
13,QLD,QLD,经济型,4.84,11,4.4,4839,7270,7164.26,4599.28,64.20%,2.92,2.92,2.97,37.15%,25,69123.61
13,QLD,SA,经济型,4.84,11,4.4,4839,7129,7164.26,4269.76,59.60%,3.08,3.08,3.14,35.26%,25,65452.22
13,QLD,WA,经济型,4.84,11,4.4,4839,7634,7164.26,4696.86,65.56%,2.87,2.87,2.93,37.72%,25,70219.27
13,QLD,TAS,经济型,4.84,11,4.4,4839,10148,7164.26,5219.31,72.85%,2.64,2.64,2.69,40.74%,25,76051.51
13,QLD,NT,经济型,4.84,11,4.4,4839,10008,7164.26,5430.48,75.80%,2.56,2.56,2.61,41.96%,25,78408.51
13,QLD,ACT,经济型,4.84,11,4.4,4839,8632,7164.26,4448.41,62.09%,2.99,2.99,3.05,36.29%,25,67446.10
15,QLD,NSW,高端型,11.44,26,17.2,15607,7778,16933.72,7779.87,45.94%,5.50,5.50,5.67,21.11%,25,125488.36
15,QLD,VIC,高端型,11.44,26,17.2,15607,6778,16933.72,6779.02,40.03%,6.07,6.07,6.32,19.32%,25,114317.58
15,QLD,QLD,高端型,11.44,26,17.2,15607,7270,16933.72,7269.13,42.93%,5.78,5.78,5.99,20.20%,25,119771.15
15,QLD,SA,高端型,11.44,26,17.2,15607,7129,16933.72,7130.00,42.11%,5.85,5.85,6.07,19.95%,25,118234.98
15,QLD,WA,高端型,11.44,26,17.2,15607,7634,16933.72,7635.37,45.09%,5.56,5.56,5.76,20.85%,25,123875.63
15,QLD,TAS,高端型,11.44,26,17.2,15607,10148,16933.72,9821.00,58.00%,4.58,4.58,4.72,24.73%,25,148267.54
15,QLD,NT,高端型,11.44,26,17.2,15607,10008,16933.72,9802.49,57.89%,4.59,4.59,4.73,24.70%,25,148062.84
15,QLD,ACT,高端型,11.44,26,17.2,15607,8632,16933.72,8484.39,50.10%,5.13,5.13,5.32,22.36%,25,133351.86
15,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
15,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
15,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
15,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
15,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
15,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
15,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
15,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
15,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
15,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
15,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
15,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
15,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
15,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
15,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
15,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
16,QLD,NSW,高端型,9.68,22,14.5,13224,7778,14328.53,7644.43,53.35%,4.90,4.90,5.05,23.33%,25,118056.77
16,QLD,VIC,高端型,9.68,22,14.5,13224,6778,14328.53,6775.86,47.29%,5.39,5.39,5.56,21.51%,25,108362.38
16,QLD,QLD,高端型,9.68,22,14.5,13224,7270,14328.53,7269.13,50.73%,5.08,5.08,5.24,22.54%,25,113851.15
16,QLD,SA,高端型,9.68,22,14.5,13224,7129,14328.53,7078.57,49.40%,5.19,5.19,5.39,22.14%,25,111741.16
16,QLD,WA,高端型,9.68,22,14.5,13224,7634,14328.53,7575.04,52.87%,4.94,4.94,5.09,23.18%,25,117282.43
16,QLD,TAS,高端型,9.68,22,14.5,13224,10148,14328.53,9250.73,64.56%,4.21,4.21,4.33,26.68%,25,135995.85
16,QLD,NT,高端型,9.68,22,14.5,13224,10008,14328.53,9398.48,65.59%,4.15,4.15,4.27,26.99%,25,137642.10
16,QLD,ACT,高端型,9.68,22,14.5,13224,8632,14328.53,8160.26,56.95%,4.65,4.65,4.80,24.40%,25,123818.45
16,QLD,NSW,平衡型,9.68,22,9.7,10178,7778,14328.53,6627.32,46.25%,3.95,3.95,4.05,28.14%,25,109112.41
16,QLD,VIC,平衡型,9.68,22,9.7,10178,6778,14328.53,6266.16,43.73%,4.10,4.10,4.22,27.16%,25,105080.13
16,QLD,QLD,平衡型,9.68,22,9.7,10178,7270,14328.53,6692.90,46.71%,3.93,3.93,4.02,28.32%,25,109837.88
16,QLD,SA,平衡型,9.68,22,9.7,10178,7129,14328.53,6373.44,44.48%,4.06,4.06,4.17,27.45%,25,106278.80
16,QLD,WA,平衡型,9.68,22,9.7,10178,7634,14328.53,6836.85,47.71%,3.87,3.87,3.97,28.71%,25,111451.06
16,QLD,TAS,平衡型,9.68,22,9.7,10178,10148,14328.53,7508.35,52.40%,3.61,3.61,3.70,30.55%,25,118946.02
16,QLD,NT,平衡型,9.68,22,9.7,10178,10008,14328.53,7765.10,54.19%,3.53,3.53,3.61,31.25%,25,121811.66
16,QLD,ACT,平衡型,9.68,22,9.7,10178,8632,14328.53,6607.71,46.12%,3.96,3.96,4.06,28.09%,25,108893.54
16,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
16,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
16,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
16,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
16,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
16,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
16,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
16,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
17,QLD,NSW,高端型,2.64,6,9.1,6930,7778,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,VIC,高端型,2.64,6,9.1,6930,6778,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,QLD,高端型,2.64,6,9.1,6930,7270,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,SA,高端型,2.64,6,9.1,6930,7129,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,WA,高端型,2.64,6,9.1,6930,7634,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,TAS,高端型,2.64,6,9.1,6930,10148,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,NT,高端型,2.64,6,9.1,6930,10008,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,ACT,高端型,2.64,6,9.1,6930,8632,3907.78,3907.78,100.00%,6.42,6.42,6.74,18.59%,25,49975.00
17,QLD,NSW,平衡型,2.64,6,6.6,5383,7778,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,VIC,平衡型,2.64,6,6.6,5383,6778,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,QLD,平衡型,2.64,6,6.6,5383,7270,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,SA,平衡型,2.64,6,6.6,5383,7129,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,WA,平衡型,2.64,6,6.6,5383,7634,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,TAS,平衡型,2.64,6,6.6,5383,10148,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,NT,平衡型,2.64,6,6.6,5383,10008,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,ACT,平衡型,2.64,6,6.6,5383,8632,3907.78,3907.78,100.00%,4.70,4.70,4.83,24.46%,25,51225.00
17,QLD,NSW,经济型,2.64,6,4.4,4004,7778,3907.78,3810.49,97.51%,3.31,3.31,3.40,32.89%,25,51240.32
17,QLD,VIC,经济型,2.64,6,4.4,4004,6778,3907.78,3645.42,93.29%,3.47,3.47,3.57,31.75%,25,49397.52
17,QLD,QLD,经济型,2.64,6,4.4,4004,7270,3907.78,3897.40,99.73%,3.24,3.24,3.31,33.49%,25,52208.43
17,QLD,SA,经济型,2.64,6,4.4,4004,7129,3907.78,3714.52,95.05%,3.40,3.40,3.50,32.23%,25,50168.74
17,QLD,WA,经济型,2.64,6,4.4,4004,7634,3907.78,3881.20,99.32%,3.25,3.25,3.33,33.38%,25,52028.39
17,QLD,TAS,经济型,2.64,6,4.4,4004,10148,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
17,QLD,NT,经济型,2.64,6,4.4,4004,10008,3907.78,3907.78,100.00%,3.23,3.23,3.30,33.56%,25,52325.00
17,QLD,ACT,经济型,2.64,6,4.4,4004,8632,3907.78,3754.67,96.08%,3.36,3.36,3.46,32.51%,25,50617.15
18,QLD,NSW,高端型,7.92,18,11.9,10879,7778,11723.34,7282.87,62.12%,4.37,4.37,4.50,25.82%,25,108057.70
18,QLD,VIC,高端型,7.92,18,11.9,10879,6778,11723.34,6599.27,56.29%,4.72,4.72,4.87,24.08%,25,100420.42
18,QLD,QLD,高端型,7.92,18,11.9,10879,7270,11723.34,7196.55,61.39%,4.40,4.40,4.54,25.60%,25,107080.55
18,QLD,SA,高端型,7.92,18,11.9,10879,7129,11723.34,6861.97,58.53%,4.58,4.58,4.72,24.75%,25,103351.59
18,QLD,WA,高端型,7.92,18,11.9,10879,7634,11723.34,7343.23,62.64%,4.34,4.34,4.47,25.97%,25,108724.13
18,QLD,TAS,高端型,7.92,18,11.9,10879,10148,11723.34,8198.56,69.93%,3.97,3.97,4.07,28.14%,25,118281.96
18,QLD,NT,高端型,7.92,18,11.9,10879,10008,11723.34,8426.59,71.88%,3.88,3.88,3.98,28.72%,25,120827.42
18,QLD,ACT,高端型,7.92,18,11.9,10879,8632,11723.34,7346.07,62.66%,4.34,4.34,4.47,25.98%,25,108766.36
18,QLD,NSW,平衡型,7.92,18,7.9,8398,7778,11723.34,5916.60,50.47%,3.74,3.74,3.83,29.59%,25,94808.42
18,QLD,VIC,平衡型,7.92,18,7.9,8398,6778,11723.34,5582.19,47.62%,3.90,3.90,4.00,28.48%,25,91076.00
18,QLD,QLD,平衡型,7.92,18,7.9,8398,7270,11723.34,5982.19,51.03%,3.72,3.72,3.81,29.81%,25,95533.90
18,QLD,SA,平衡型,7.92,18,7.9,8398,7129,11723.34,5662.72,48.30%,3.86,3.86,3.96,28.75%,25,91974.82
18,QLD,WA,平衡型,7.92,18,7.9,8398,7634,11723.34,6124.80,52.24%,3.64,3.64,3.73,30.28%,25,97132.26
18,QLD,TAS,平衡型,7.92,18,7.9,8398,10148,11723.34,6774.53,57.79%,3.38,3.38,3.46,32.43%,25,104384.20
18,QLD,NT,平衡型,7.92,18,7.9,8398,10008,11723.34,7028.94,59.96%,3.28,3.28,3.36,33.27%,25,107223.76
18,QLD,ACT,平衡型,7.92,18,7.9,8398,8632,11723.34,5886.07,50.21%,3.75,3.75,3.85,29.49%,25,94467.70
18,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
18,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
18,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
18,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
18,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
18,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
18,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
18,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
19,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,6.74,6.74,7.04,17.62%,25,138895.86
19,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,7.40,7.40,7.74,16.25%,25,127725.08
19,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,7.05,7.05,7.36,16.92%,25,133178.65
19,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,7.14,7.14,7.49,16.74%,25,131642.49
19,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,6.83,6.83,7.12,17.42%,25,137283.14
19,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,5.58,5.58,5.78,20.80%,25,165344.27
19,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,5.63,5.63,5.85,20.62%,25,163784.81
19,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,6.27,6.27,6.54,18.77%,25,148421.22
19,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
19,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
19,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
19,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
19,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
19,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
19,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
19,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
